condition_id,group_id,current_A,speed_cm_min,frequency_Hz,amplitude_mm,cooling_s,layer,width_mm,height_mm,factor,x_variable,x_value,source_file,source_row
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,7,6.4827,3.3897,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,902
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,7,6.7864,3.2382,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,903
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,7,7.0727,3.107,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,904
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,7,7.4629,2.9343,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,905
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,7,7.7373,2.8716,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,906
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,7,8.1312,2.7365,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,907
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,7,8.5482,2.6578,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,908
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,7,8.7891,2.5484,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,909
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,7,9.212,2.4967,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,910
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,7,9.6744,2.388,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,911
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,7,10.0148,2.3369,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,912
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,7,10.4278,2.3066,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,913
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,7,10.7256,2.2655,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,914
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,7,11.0198,2.2263,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,915
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,7,11.1928,2.1778,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,916
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,7,11.3081,2.1581,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,917
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,7,11.5836,2.096,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,918
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,7,11.5941,2.1029,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,919
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,7,12.0111,2.1135,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,920
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,7,12.1521,2.0402,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,921
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,7,12.4762,2.0291,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,922
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,7,12.7354,2.0335,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,923
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,7,13.0222,2.0403,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,924
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,7,13.1953,1.9988,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,925
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,7,13.355,1.9997,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,926
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,8,6.6142,3.388,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,927
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,8,6.8962,3.2124,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,928
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,8,7.2049,3.0563,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,929
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,8,7.5926,2.9293,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,930
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,8,7.8676,2.8391,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,931
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,8,8.2482,2.7506,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,932
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,8,8.5581,2.5813,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,933
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,8,8.9337,2.5164,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,934
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,8,9.2764,2.4622,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,935
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,8,9.5289,2.3549,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,936
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,8,10.0269,2.3311,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,937
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,8,10.5236,2.2774,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,938
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,8,10.7919,2.2524,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,939
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,8,10.9353,2.2007,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,940
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,8,11.2322,2.1819,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,941
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,8,11.4908,2.1433,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,942
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,8,11.7046,2.1337,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,943
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,8,11.8526,2.0642,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,944
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,8,12.0723,2.0548,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,945
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,8,12.3949,2.0269,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,946
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,8,12.6404,2.0352,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,947
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,8,12.7878,1.9768,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,948
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,8,12.9423,2.0,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,949
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,8,13.29,1.972,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,950
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,8,13.3675,1.9506,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,951
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,9,6.6466,3.3477,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,952
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,9,7.023,3.2174,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,953
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,9,7.2519,3.0334,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,954
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,9,7.7262,2.9302,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,955
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,9,7.892,2.7706,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,956
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,9,8.4324,2.7271,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,957
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,9,8.5398,2.5934,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,958
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,9,9.1289,2.4977,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,959
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,9,9.3436,2.4219,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,960
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,9,9.6843,2.3814,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,961
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,9,10.1392,2.2922,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,962
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,9,10.5267,2.2271,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,963
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,9,10.7946,2.2235,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,964
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,9,11.1248,2.1728,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,965
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,9,11.2226,2.1402,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,966
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,9,11.5161,2.1298,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,967
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,9,11.6597,2.0696,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,968
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,9,11.8353,2.0653,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,969
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,9,12.1563,2.0348,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,970
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,9,12.3224,2.0044,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,971
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,9,12.6647,1.9906,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,972
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,9,12.9405,1.9923,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,973
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,9,13.0855,1.9605,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,974
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,9,13.2441,1.9305,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,975
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,9,13.4532,1.9295,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,976
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,10,6.6737,3.34,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,977
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,10,7.0106,3.1883,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,978
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,10,7.3609,3.0058,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,979
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,10,7.7406,2.8923,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,980
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,10,8.0606,2.7957,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,981
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,10,8.2924,2.641,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,982
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,10,8.6297,2.5572,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,983
Weaving amplitude_1.875,80.000_26.000_3.000_1.875,80.0,26.0,3.0,1.875,60.0,10,9.139,2.4961,Weaving amplitude,Weaving amplitude (mm),1.875,layer_partial.csv,984
Weaving amplitude_2.0,80.000_26.000_3.000_2.000,80.0,26.0,3.0,2.0,60.0,10,9.5319,2.4046,Weaving amplitude,Weaving amplitude (mm),2.0,layer_partial.csv,985
Weaving amplitude_2.125,80.000_26.000_3.000_2.125,80.0,26.0,3.0,2.125,60.0,10,9.7542,2.3451,Weaving amplitude,Weaving amplitude (mm),2.125,layer_partial.csv,986
Weaving amplitude_2.25,80.000_26.000_3.000_2.250,80.0,26.0,3.0,2.25,60.0,10,10.171,2.3325,Weaving amplitude,Weaving amplitude (mm),2.25,layer_partial.csv,987
Weaving amplitude_2.375,80.000_26.000_3.000_2.375,80.0,26.0,3.0,2.375,60.0,10,10.6157,2.2164,Weaving amplitude,Weaving amplitude (mm),2.375,layer_partial.csv,988
Weaving amplitude_2.5,80.000_26.000_3.000_2.500,80.0,26.0,3.0,2.5,60.0,10,10.9653,2.22,Weaving amplitude,Weaving amplitude (mm),2.5,layer_partial.csv,989
Weaving amplitude_2.625,80.000_26.000_3.000_2.625,80.0,26.0,3.0,2.625,60.0,10,11.1702,2.1418,Weaving amplitude,Weaving amplitude (mm),2.625,layer_partial.csv,990
Weaving amplitude_2.75,80.000_26.000_3.000_2.750,80.0,26.0,3.0,2.75,60.0,10,11.3042,2.1005,Weaving amplitude,Weaving amplitude (mm),2.75,layer_partial.csv,991
Weaving amplitude_2.875,80.000_26.000_3.000_2.875,80.0,26.0,3.0,2.875,60.0,10,11.5544,2.0588,Weaving amplitude,Weaving amplitude (mm),2.875,layer_partial.csv,992
Weaving amplitude_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,10,11.8117,2.0603,Weaving amplitude,Weaving amplitude (mm),3.0,layer_partial.csv,993
Weaving amplitude_3.125,80.000_26.000_3.000_3.125,80.0,26.0,3.0,3.125,60.0,10,11.9781,2.0414,Weaving amplitude,Weaving amplitude (mm),3.125,layer_partial.csv,994
Weaving amplitude_3.25,80.000_26.000_3.000_3.250,80.0,26.0,3.0,3.25,60.0,10,12.4619,2.0207,Weaving amplitude,Weaving amplitude (mm),3.25,layer_partial.csv,995
Weaving amplitude_3.375,80.000_26.000_3.000_3.375,80.0,26.0,3.0,3.375,60.0,10,12.4548,1.9893,Weaving amplitude,Weaving amplitude (mm),3.375,layer_partial.csv,996
Weaving amplitude_3.5,80.000_26.000_3.000_3.500,80.0,26.0,3.0,3.5,60.0,10,12.7663,2.0019,Weaving amplitude,Weaving amplitude (mm),3.5,layer_partial.csv,997
Weaving amplitude_3.625,80.000_26.000_3.000_3.625,80.0,26.0,3.0,3.625,60.0,10,12.8873,1.9571,Weaving amplitude,Weaving amplitude (mm),3.625,layer_partial.csv,998
Weaving amplitude_3.75,80.000_26.000_3.000_3.750,80.0,26.0,3.0,3.75,60.0,10,13.2248,1.9737,Weaving amplitude,Weaving amplitude (mm),3.75,layer_partial.csv,999
Weaving amplitude_3.875,80.000_26.000_3.000_3.875,80.0,26.0,3.0,3.875,60.0,10,13.2937,1.914,Weaving amplitude,Weaving amplitude (mm),3.875,layer_partial.csv,1000
Weaving amplitude_4.0,80.000_26.000_3.000_4.000,80.0,26.0,3.0,4.0,60.0,10,13.6675,1.917,Weaving amplitude,Weaving amplitude (mm),4.0,layer_partial.csv,1001
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,1,10.4522,2.2751,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1002
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,1,10.2781,2.3439,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1003
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,1,10.1854,2.4032,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1004
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,1,10.1466,2.4245,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1005
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,1,10.0986,2.4409,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1006
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,2,10.5009,2.2567,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1007
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,2,10.3372,2.3395,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1008
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,2,10.2307,2.3963,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1009
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,2,10.1677,2.4226,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1010
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,2,10.1249,2.4354,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1011
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,3,10.5525,2.2403,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1012
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,3,10.3755,2.32,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1013
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,3,10.2704,2.3762,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1014
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,3,10.1695,2.4107,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1015
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,3,10.1124,2.4324,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1016
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,4,10.6364,2.2207,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1017
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,4,10.427,2.3049,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1018
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,4,10.3175,2.3658,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1019
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,4,10.209,2.397,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1020
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,4,10.1357,2.4325,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1021
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,5,10.687,2.1918,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1022
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,5,10.4917,2.3004,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1023
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,5,10.3622,2.3533,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1024
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,5,10.2225,2.3901,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1025
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,5,10.1671,2.4128,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1026
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,6,10.759,2.1802,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1027
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,6,10.5209,2.275,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1028
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,6,10.3865,2.3391,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1029
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,6,10.2772,2.3838,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1030
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,6,10.2019,2.4123,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1031
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,7,10.8189,2.1596,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1032
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,7,10.5749,2.2605,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1033
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,7,10.4174,2.3289,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1034
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,7,10.3027,2.3806,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1035
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,7,10.2347,2.4122,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1036
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,8,10.8666,2.1329,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1037
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,8,10.6207,2.249,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1038
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,8,10.4583,2.3138,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1039
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,8,10.3104,2.3748,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1040
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,8,10.2118,2.4123,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1041
Cooling time_0.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,0.0,9,10.9478,2.12,Cooling time,Interlayer cooling time (s),0.0,layer_partial.csv,1042
Cooling time_20.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,20.0,9,10.7132,2.2215,Cooling time,Interlayer cooling time (s),20.0,layer_partial.csv,1043
Cooling time_40.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,40.0,9,10.5137,2.2979,Cooling time,Interlayer cooling time (s),40.0,layer_partial.csv,1044
Cooling time_60.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,9,10.352,2.3634,Cooling time,Interlayer cooling time (s),60.0,layer_partial.csv,1045
Cooling time_80.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,80.0,9,10.2606,2.4021,Cooling time,Interlayer cooling time (s),80.0,layer_partial.csv,1046
